"Grupao","Grupo","Familia","Especie","NomeComum","AreasProtegidas","PAN","OrdenamentoPesqueiro","ProtecaoNacional","ExclusivaBrasil"
"Fauna","Invertebrados Terrestres","Formicidae","Stigmatomma cleae","Formiga","Não","Não","Não","0","Sim"
"Flora","Angiospermas","Orchidaceae","Stigmatosema hatschbachii","-","Sim","Não","Não","2","Sim"
"Fauna","Aves","Tyrannidae","Stigmatura napensis napensis","Papa-mosca-do-sertão","Sim","Sim","Não","4","Não"
"Flora","Angiospermas","Asteraceae","Stilpnopappus semirianus","-","Sim","Não","Não","2","Informação não disponível"
"Flora","Angiospermas","Asteraceae","Stilpnopappus suffruticosus","-","Sim","Não","Não","2","Informação não disponível"
"Flora","Angiospermas","Asteraceae","Stomatanthes loefgrenii","-","Não","Não","Não","1","Sim"
"Flora","Angiospermas","Acanthaceae","Streblacanthus dubiosus","-","Sim","Não","Não","2","Não"
"Fauna","Aves","Strigidae","Strix huhula albomarginata","Coruja-preta","Sim","Sim","Não","4","Não"
"Flora","Angiospermas","Asteraceae","Strophopappus bicolor","-","Sim","Não","Não","2","Informação não disponível"
"Flora","Angiospermas","Asteraceae","Strophopappus ferrugineus","-","Sim","Não","Não","2","Informação não disponível"
"Fauna","Invertebrados Terrestres","Lycaenidae","Strymon ohausi","Borboleta","Sim","Sim","Não","3","Sim"
"Fauna","Peixes Continentais","Characidae","Stygichthys typhlops","Piaba-branca","Não","Sim","Não","1","Sim"
"Flora","Angiospermas","Asteraceae","Stylotrichium corymbosum","-","Sim","Não","Não","2","Sim"
"Flora","Angiospermas","Asteraceae","Stylotrichium edmundoi","-","Não","Não","Não","1","Sim"
"Flora","Angiospermas","Asteraceae","Stylotrichium glomeratum","-","Não","Não","Não","1","Sim"
"Flora","Angiospermas","Asteraceae","Stylotrichium sucrei","-","Sim","Não","Não","2","Sim"
"Fauna","Aves","Thamnophilidae","Stymphalornis acutirostris","Bicudinho-do-brejo","Sim","Sim","Não","2","Sim"
"Fauna","Invertebrados Terrestres","Succineidae","Succinea lopesi","Desconhecido","Não","Não","Não","0","Sim"
"Flora","Angiospermas","Poaceae","Sucrea maculata","-","Sim","Não","Não","2","Sim"
"Flora","Angiospermas","Poaceae","Sucrea sampaiana","-","Sim","Não","Não","2","Sim"
"Fauna","Aves","Sulidae","Sula sula","Atobá-de-pé-vermelho","Sim","Sim","Não","1","Não"
"Flora","Angiospermas","Melastomataceae","Svitramia integerrima","-","Sim","Não","Não","2","Sim"
"Flora","Angiospermas","Melastomataceae","Svitramia minor","-","Sim","Não","Não","2","Sim"
"Flora","Angiospermas","Melastomataceae","Svitramia wurdackiana","-","Sim","Não","Não","2","Sim"
"Flora","Angiospermas","Fabaceae","Swartzia glazioviana","-","Sim","Sim","Não","2","Sim"
"Flora","Angiospermas","Fabaceae","Swartzia linharensis","-","Sim","Não","Não","2","Sim"
"Flora","Angiospermas","Meliaceae","Swietenia macrophylla","Mogno","Sim","Não","Não","3","Não"
"Flora","Angiospermas","Arecaceae","Syagrus glaucescens","coco-de-pedra; palmeirinha azul","Sim","Sim","Não","2","Sim"
"Flora","Angiospermas","Arecaceae","Syagrus macrocarpa","baba-de-boi-grande; maria-rosa","Sim","Não","Não","2","Sim"
"Flora","Angiospermas","Arecaceae","Syagrus mendanhensis","palmeirinha-da-serra","Sim","Sim","Não","2","Sim"
"Flora","Angiospermas","Arecaceae","Syagrus picrophylla","coco-de-quaresma; coco-de-quarta","Sim","Não","Não","2","Sim"
"Flora","Angiospermas","Arecaceae","Syagrus ruschiana","coco-da-pedra","Sim","Não","Não","2","Sim"
"Flora","Angiospermas","Asteraceae","Symphyopappus uncinatus","-","Sim","Sim","Não","2","Sim"
"Flora","Angiospermas","Symplocaceae","Symplocos corymboclados","congonha","Sim","Não","Não","2","Sim"
"Flora","Angiospermas","Symplocaceae","Symplocos itatiaiae","-","Sim","Não","Não","2","Informação não disponível"
"Flora","Angiospermas","Symplocaceae","Symplocos neglecta","congonha-miúda","Sim","Sim","Não","3","Sim"
"Flora","Angiospermas","Symplocaceae","Symplocos organensis","-","Sim","Sim","Não","2","Sim"
"Flora","Angiospermas","Symplocaceae","Symplocos rhamnifolia","-","Sim","Não","Não","2","Sim"
"Fauna","Peixes Marinhos","Arhynchobatidae","Sympterygia acuta","Raia-emplastro","Sim","Sim","Sim","3","Não"
"Fauna","Peixes Marinhos","Arhynchobatidae","Sympterygia bonapartii","Emplastro-amarelo","Sim","Sim","Sim","2","Não"
"Fauna","Aves","Furnariidae","Synallaxis infuscata","Tatac","Sim","Não","Não","1","Sim"
"Fauna","Aves","Furnariidae","Synallaxis kollari","João-de-barba-grisalho","Sim","Sim","Não","3","Não"
"Fauna","Invertebrados Aquáticos","Synaptidae","Synaptula secreta","Pepino-do-mar","Sim","Sim","Não","2","Sim"
"Flora","Angiospermas","Eriocaulaceae","Syngonanthus itambeensis","-","Sim","Não","Não","2","Sim"
"Flora","Angiospermas","Eriocaulaceae","Syngonanthus laricifolius","-","Sim","Sim","Não","2","Informação não disponível"
"Flora","Angiospermas","Bignoniaceae","Tabebuia cassinoides","caixeta; pau de tamanco; tabebuya; tagibibuia","Sim","Não","Não","2","Sim"
"Flora","Angiospermas","Apocynaceae","Tabernaemontana cumata","-","Sim","Não","Não","2","Informação não disponível"
"Flora","Angiospermas","Fabaceae","Tachigali beaurepairei","-","Sim","Sim","Não","2","Sim"
"Flora","Angiospermas","Cactaceae","Tacinga braunii","Rabo-de-rato, Cipó-de-espinhos, Rabo-de-espinhos","Não","Sim","Não","2","Sim"
"Flora","Angiospermas","Sapindaceae","Talisia subalbens","cancudo","Sim","Não","Não","2","Sim"
"Fauna","Aves","Thraupidae","Tangara cyanocephala cearensis","Saíra-militar","Sim","Sim","Não","2","Sim"
"Fauna","Aves","Thraupidae","Tangara fastuosa","Pintor-verdadeiro","Sim","Sim","Não","3","Sim"
"Fauna","Aves","Thraupidae","Tangara peruviana","Saíra-sapucaia","Sim","Sim","Não","3","Sim"
"Fauna","Aves","Thraupidae","Tangara velia signata","Saíra-diamante","Não","Sim","Não","2","Sim"
"Fauna","Aves","Tinamidae","Taoniscus nanus","Inhambu-carapé","Sim","Sim","Não","4","Não"
"Fauna","Mamíferos","Tapiriidae","Tapirus terrestris","Anta","Sim","Não","Não","4","Não"
"Fauna","Peixes Continentais","Heptapteridae","Taunayia bifasciata","Bagrinho-listrado ","Sim","Sim","Não","2","Sim"
"Fauna","Mamíferos","Tayassuidae","Tayassu pecari","Queixada","Sim","Não","Não","4","Não"
"Fauna","Peixes Continentais","Cichlidae","Teleocichla centisquama","Desconhecido","Sim","Sim","Sim","2","Sim"
"Fauna","Peixes Continentais","Cichlidae","Teleocichla cinderella","Joaninha-da-pedra","Não","Sim","Sim","1","Sim"
"Fauna","Peixes Continentais","Cichlidae","Teleocichla prionogenys","Joaninha-da-pedra","Não","Sim","Sim","2","Sim"
"Fauna","Peixes Continentais","Cichlidae","Teleocichla wajapi","Joaninha-da-pedra","Sim","Sim","Sim","2","Sim"
"Fauna","Peixes Continentais","Apteronotidae","Tembeassu marauna","Ituí-maraúna","Não","Sim","Não","1","Sim"
"Fauna","Aves","Thamnophilidae","Terenura sicki","Zidedê-do-nordeste","Sim","Sim","Não","2","Sim"
"Flora","Angiospermas","Combretaceae","Terminalia acuminata","merindiba; guarajuba","Sim","Sim","Não","2","Sim"
"Flora","Angiospermas","Pentaphylacaceae","Ternstroemia cuneifolia","-","Sim","Sim","Não","2","Sim"
"Flora","Pteridófitas","Polypodiaceae","Terpsichore semihirsuta","-","Sim","Não","Não","2","Não"
"Flora","Pteridófitas","Polypodiaceae","Terpsichore taxifolia","-","Sim","Não","Não","2","Não"
"Flora","Angiospermas","Burseraceae","Tetragastris occhionii","-","Sim","Não","Não","2","Sim"
"Fauna","Aves","Diomedeidae","Thalassarche chlororhynchos","Albatroz-de-nariz-amarelo","Sim","Sim","Sim","3","Não"
"Fauna","Aves","Sternidae","Thalasseus maximus","Trinta-réis-real","Sim","Sim","Não","2","Não"
"Fauna","Mamíferos","Cricetidae","Thalpomys cerradensis","Rato-do-chão","Sim","Não","Não","2","Sim"
"Fauna","Mamíferos","Cricetidae","Thalpomys lasiotis","Rato-do-chão","Sim","Não","Não","3","Sim"
"Fauna","Aves","Trochilidae","Thalurania watertonii","Beija-flor-de-costas-violetas","Sim","Sim","Não","3","Sim"
"Fauna","Aves","Thamnophilidae","Thamnomanes caesius caesius","Ipecuá","Sim","Sim","Não","3","Sim"
"Fauna","Aves","Thamnophilidae","Thamnophilus aethiops distans","Choca-lisa","Sim","Sim","Não","2","Sim"
"Fauna","Aves","Thamnophilidae","Thamnophilus caerulescens cearensis","Choca-da-mata","Sim","Sim","Não","2","Sim"
"Fauna","Aves","Thamnophilidae","Thamnophilus caerulescens pernambucensis","Choca-da-mata","Sim","Sim","Não","2","Sim"
"Fauna","Aves","Thamnophilidae","Thamnophilus nigrocinereus tschudii","Choca-preta-e-cinza","Não","Sim","Não","2","Sim"
"Fauna","Invertebrados Terrestres","Bulimulidae","Thaumastus lundi","Desconhecido","Sim","Não","Não","1","Sim"
"Flora","Pteridófitas","Thelypteridaceae","Thelypteris cutiataensis","-","Sim","Não","Não","2","Sim"
"Flora","Pteridófitas","Thelypteridaceae","Thelypteris littoralis","-","Sim","Não","Não","2","Sim"
"Flora","Pteridófitas","Thelypteridaceae","Thelypteris montana","-","Sim","Não","Não","2","Sim"
"Flora","Pteridófitas","Thelypteridaceae","Thelypteris multigemmifera","-","Sim","Não","Não","2","Sim"
"Flora","Pteridófitas","Thelypteridaceae","Thelypteris novaeana","-","Sim","Não","Não","2","Sim"
"Flora","Angiospermas","Orchidaceae","Thelyschista ghillanyi","-","Sim","Não","Não","2","Sim"
"Fauna","Anfíbios","Cycloramphidae","Thoropa petropolitana","Desconhecido","Sim","Sim","Não","4","Sim"
"Fauna","Anfíbios","Cycloramphidae","Thoropa saxatilis","Desconhecido","Sim","Sim","Não","2","Sim"
"Fauna","Aves","Furnariidae","Thripophaga macroura","Rabo-amarelo","Sim","Não","Não","3","Sim"
"Flora","Angiospermas","Malpighiaceae","Thryallis laburnum","-","Sim","Não","Não","2","Informação não disponível"
"Flora","Angiospermas","Malpighiaceae","Thryallis parviflora","-","Sim","Sim","Não","3","Informação não disponível"
"Fauna","Peixes Marinhos","Scombridae","Thunnus thynnus","Atum-azul","Sim","Não","Não","2","Não"
"Fauna","Mamíferos","Didelphidae","Thylamys macrurus","Catita","Sim","Não","Não","2","Não"
"Fauna","Mamíferos","Didelphidae","Thylamys velutinus","Catita","Sim","Não","Não","2","Sim"
"Flora","Angiospermas","Orchidaceae","Thysanoglossa jordanensis","-","Sim","Sim","Não","3","Sim"
"Flora","Angiospermas","Melastomataceae","Tibouchina apparicioi","-","Sim","Não","Não","2","Sim"
"Flora","Angiospermas","Melastomataceae","Tibouchina bergiana","-","Sim","Não","Não","2","Sim"
"Flora","Angiospermas","Melastomataceae","Tibouchina boudetii","-","Sim","Não","Não","2","Sim"
"Flora","Angiospermas","Melastomataceae","Tibouchina castellensis","-","Sim","Não","Não","2","Sim"
"Flora","Angiospermas","Melastomataceae","Tibouchina quartzophila","-","Sim","Não","Não","2","Sim"
"Flora","Angiospermas","Melastomataceae","Tibouchina riedeliana","-","Sim","Sim","Não","2","Sim"
"Fauna","Aves","Ardeidae","Tigrisoma fasciatum","Socó-boi-escuro","Sim","Sim","Não","3","Não"
"Fauna","Aves","Cotingidae","Tijuca condita","Saudade-de-asa-cinza","Sim","Sim","Não","3","Sim"
"Flora","Angiospermas","Bromeliaceae","Tillandsia afonsoana","-","Não","Não","Não","1","Sim"
"Flora","Angiospermas","Bromeliaceae","Tillandsia araujei","-","Sim","Não","Não","2","Sim"
"Flora","Angiospermas","Bromeliaceae","Tillandsia brachyphylla","-","Sim","Sim","Não","2","Sim"
"Flora","Angiospermas","Bromeliaceae","Tillandsia crocata","-","Sim","Sim","Não","3","Sim"
"Flora","Angiospermas","Bromeliaceae","Tillandsia grazielae","-","Sim","Sim","Não","2","Sim"
"Flora","Angiospermas","Bromeliaceae","Tillandsia heubergeri","-","Sim","Não","Não","2","Sim"
"Flora","Angiospermas","Bromeliaceae","Tillandsia jonesii","-","Sim","Sim","Não","2","Sim"
"Flora","Angiospermas","Bromeliaceae","Tillandsia kautskyi","-","Sim","Não","Não","2","Sim"
"Flora","Angiospermas","Bromeliaceae","Tillandsia neglecta","-","Sim","Sim","Não","2","Sim"
"Flora","Angiospermas","Bromeliaceae","Tillandsia reclinata","-","Sim","Sim","Não","2","Sim"
"Flora","Angiospermas","Bromeliaceae","Tillandsia sucrei","-","Sim","Sim","Não","2","Sim"
"Flora","Angiospermas","Bromeliaceae","Tillandsia xiphioides","-","Não","Não","Não","1","Não"
"Fauna","Aves","Tinamidae","Tinamus tao","Azulona","Sim","Sim","Não","4","Não"
"Fauna","Invertebrados Terrestres","Nymphalidae","Tithorea harmonia caissara","Borboleta","Sim","Sim","Não","3","Sim"
"Fauna","Invertebrados Terrestres","Theraphosidae","Tmesiphantes hypogeus","Aranha-caranguejeira","Sim","Não","Não","2","Sim"
"Fauna","Mamíferos","Dasypodidae","Tolypeutes tricinctus","Tatu-bola ","Sim","Sim","Não","3","Sim"
"Fauna","Invertebrados Terrestres","Bulimulidae","Tomigerus (Digerus) gibberulus","Caracol","Sim","Não","Não","1","Sim"
"Flora","Angiospermas","Celastraceae","Tontelea lanceolata","-","Sim","Não","Não","2","Sim"
"Flora","Angiospermas","Celastraceae","Tontelea martiana","-","Sim","Não","Não","2","Sim"
"Fauna","Peixes Marinhos","Torpedinidae","Torpedo puelcha","Raia-elétrica","Sim","Sim","Sim","2","Não"
"Fauna","Aves","Psittacidae","Touit melanonotus","Apuim-de-costas-pretas","Sim","Sim","Não","4","Sim"
"Fauna","Aves","Psittacidae","Touit surdus","Apuim-de-cauda-amarela","Sim","Sim","Não","4","Sim"
"Fauna","Invertebrados Terrestres","Formicidae","Trachymyrmex atlanticus","Formiga","Sim","Não","Não","3","Sim"
"Flora","Angiospermas","Burseraceae","Trattinnickia ferruginea","almácega","Sim","Não","Não","2","Sim"
"Flora","Angiospermas","Burseraceae","Trattinnickia mensalis","amescla; amescla tapina","Sim","Não","Não","2","Sim"
"Flora","Angiospermas","Melastomataceae","Trembleya calycina","-","Sim","Não","Não","2","Sim"
"Flora","Angiospermas","Melastomataceae","Trembleya chamissoana","-","Sim","Sim","Não","3","Sim"
"Flora","Angiospermas","Melastomataceae","Trembleya hatschbachii","-","Sim","Sim","Não","2","Sim"
"Flora","Angiospermas","Melastomataceae","Trembleya pityoides","-","Sim","Não","Não","2","Sim"
"Fauna","Mamíferos","Trichechidae","Trichechus inunguis","Peixe-boi-da-amazônia","Sim","Sim","Não","5","Não"
"Fauna","Mamíferos","Trichechidae","Trichechus manatus","Peixe-boi-marinho","Sim","Sim","Sim","4","Não"
"Flora","Angiospermas","Meliaceae","Trichilia blanchetii","-","Sim","Não","Não","1","Sim"
"Flora","Angiospermas","Meliaceae","Trichilia florbranca","-","Sim","Não","Não","2","Sim"
"Flora","Angiospermas","Meliaceae","Trichilia magnifoliola","-","Sim","Não","Não","2","Informação não disponível"
"Flora","Angiospermas","Meliaceae","Trichilia micropetala","-","Sim","Não","Não","2","Sim"
"Flora","Angiospermas","Meliaceae","Trichilia stellato-tomentosa","-","Sim","Não","Não","2","Não"
"Flora","Angiospermas","Asteraceae","Trichocline linearifolia","Cravo-do-campo","Sim","Não","Não","2","Informação não disponível"
"Fauna","Peixes Continentais","Trichomycteridae","Trichogenes claviger","Desconhecido","Não","Sim","Não","1","Sim"
"Fauna","Peixes Continentais","Trichomycteridae","Trichomycterus crassicaudatus","Candiru","Não","Sim","Não","1","Sim"
"Fauna","Peixes Continentais","Trichomycteridae","Trichomycterus dali","Bagrinho-cego-da-serra-da-bodoquena","Sim","Não","Não","2","Sim"
"Fauna","Peixes Continentais","Trichomycteridae","Trichomycterus igobi","Candiru","Não","Sim","Não","1","Sim"
"Fauna","Peixes Continentais","Trichomycteridae","Trichomycterus itacarambiensis","Desconhecido","Sim","Sim","Não","3","Sim"
"Fauna","Peixes Continentais","Trichomycteridae","Trichomycterus mboycy","Candiru","Não","Sim","Não","1","Sim"
"Fauna","Peixes Continentais","Trichomycteridae","Trichomycterus novalimensis","Cambeva","Não","Sim","Não","1","Sim"
"Fauna","Peixes Continentais","Trichomycteridae","Trichomycterus paolence","Cambeva-do-tietê","Sim","Sim","Não","2","Sim"
"Fauna","Peixes Continentais","Trichomycteridae","Trichomycterus papilliferus","Candiru","Não","Sim","Não","1","Sim"
"Fauna","Peixes Continentais","Trichomycteridae","Trichomycterus paquequerense","Desconhecido","Não","Sim","Não","1","Sim"
"Fauna","Peixes Continentais","Trichomycteridae","Trichomycterus rubbioli","Desconhecido","Não","Não","Não","1","Sim"
"Fauna","Peixes Continentais","Trichomycteridae","Trichomycterus santaeritae","Desconhecido","Não","Sim","Não","1","Sim"
"Fauna","Peixes Continentais","Trichomycteridae","Trichomycterus triguttatus","Desconhecido","Não","Sim","Não","1","Sim"
"Fauna","Peixes Continentais","Trichomycteridae","Trichomycterus tropeiro","Cambeva","Não","Sim","Não","1","Sim"
"Flora","Angiospermas","Orchidaceae","Trichopilia santoslimae","-","Sim","Não","Não","2","Sim"
"Fauna","Peixes Continentais","Rivulidae","Trigonectes strigabundus","Desconhecido","Não","Não","Não","1","Sim"
"Flora","Angiospermas","Trigoniaceae","Trigoniodendron spiritusanctense","-","Sim","Não","Não","2","Sim"
"Flora","Angiospermas","Annonaceae","Trigynaea axilliflora","-","Sim","Sim","Não","3","Sim"
"Flora","Angiospermas","Annonaceae","Trigynaea oblongifolia","-","Sim","Não","Não","2","Sim"
"Flora","Angiospermas","Cyperaceae","Trilepis tenuis","-","Sim","Sim","Não","2","Sim"
"Flora","Angiospermas","Iridaceae","Trimezia exillima","-","Sim","Sim","Não","2","Sim"
"Flora","Angiospermas","Iridaceae","Trimezia fistulosa","-","Sim","Sim","Não","3","Sim"
"Flora","Angiospermas","Iridaceae","Trimezia fistulosa var. longifolia","-","Sim","Sim","Não","3","Sim"
"Flora","Angiospermas","Iridaceae","Trimezia plicatifolia","-","Sim","Não","Não","2","Sim"
"Fauna","Mamíferos","Echimyidae","Trinomys eliasi","Rato-do-espinho","Sim","Sim","Não","2","Sim"
"Fauna","Mamíferos","Echimyidae","Trinomys mirapitanga","Rato-do-espinho","Sim","Não","Não","2","Sim"
"Fauna","Mamíferos","Echimyidae","Trinomys moojeni","Rato-do-espinho","Sim","Sim","Não","2","Sim"
"Fauna","Mamíferos","Echimyidae","Trinomys yonenagae","Rato-do-espinho","Sim","Não","Não","3","Sim"
"Flora","Angiospermas","Poaceae","Triraphis devia","-","Sim","Sim","Não","3","Sim"
"Flora","Angiospermas","Asteraceae","Trixis glaziovii","-","Sim","Não","Não","2","Sim"
"Flora","Angiospermas","Asteraceae","Trixis pallida","-","Sim","Sim","Não","2","Não"
"Fauna","Invertebrados Terrestres","Paronellidae","Troglobius brasiliensis","Colêmbolo","Não","Não","Não","1","Sim"
"Fauna","Invertebrados Terrestres","Paronellidae","Troglobius ferroicus","Colêmbolo","Sim","Não","Não","2","Sim"
"Fauna","Invertebrados Terrestres","Buthidae","Troglorhopalurus translucidus","Escorpião","Sim","Não","Não","3","Sim"
"Fauna","Invertebrados Terrestres","Paronellidae","Trogolaphysa aelleni","Colêmbolo","Sim","Não","Não","2","Sim"
"Fauna","Invertebrados Terrestres","Paronellidae","Trogolaphysa hauseri","Colêmbolo","Sim","Não","Não","2","Sim"
"Fauna","Aves","Trogonidae","Trogon collaris eytoni","Surucuá-de-coleira","Sim","Sim","Não","3","Sim"
"Flora","Angiospermas","Tropaeolaceae","Tropaeolum warmingianum","-","Sim","Não","Não","2","Sim"
"Fauna","Répteis","Tropidophiidae","Tropidophis grapiuna","Desconhecido","Sim","Sim","Não","2","Sim"
"Fauna","Répteis","Tropiduridae","Tropidurus erythrocephalus","Calango","Sim","Não","Não","1","Sim"
"Fauna","Répteis","Tropiduridae","Tropidurus hygomi","Calango","Sim","Sim","Não","2","Sim"
